date,temp_avg,temp_min,temp_max,precipitation,wdir,wind_speed,pressure,fire_occurred,emotion,emotion_score
2019-12-05,16.1,12.2,20,0,40,1.2,1018.8,0,neutral,0
2019-12-06,16.7,13.3,20.6,1.3,32,1.2,1019.9,0,neutral,0
2019-12-07,17.8,11.7,19.4,0.3,89,2.5,1019.3,0,neutral,0
2019-12-08,16.6,13.9,18.9,1.3,258,1.9,1017.1,0,neutral,0
2019-12-09,15.6,11.1,21.7,0,114,1.4,1017.7,0,neutral,0
2019-12-10,15.3,10.6,20.6,0,27,1,1022.1,0,neutral,0
2019-12-11,15.1,10.6,20,0,73,1.3,1021.6,0,neutral,0
2019-12-12,17,12.2,23.3,0,105,0.2,1021.6,0,neutral,0
2019-12-13,16.3,12.2,21.1,0,177,1.1,1019,0,neutral,0
2019-12-14,16.6,13.9,20,0,286,1.3,1014.3,0,neutral,0
2019-12-15,14.7,12.2,17.2,0,333,9.9,1016.6,0,neutral,0
2019-12-16,14.5,10,21.1,0,31,2.3,1022.5,0,neutral,0
2019-12-17,14.3,6.7,21.7,0,52,3,1022.6,0,neutral,0
2019-12-18,13.2,7.8,17.8,0,356,2.8,1017.7,0,neutral,0
2019-12-19,13.3,7.2,20,0,63,1.1,1019.5,0,neutral,0
2019-12-20,17.1,11.1,24.4,0,19,2.2,1021.8,0,neutral,0
2019-12-21,17.1,11.7,23.3,0,87,1.2,1018.2,0,neutral,0
2019-12-22,16.4,12.8,20.6,11.5,106,6.5,1013.1,0,neutral,0
2019-12-23,13,11.1,15,21.6,73,11.1,1010,0,neutral,0
2019-12-24,12.7,8.9,17.2,0,295,2.3,1011.1,0,neutral,0
2019-12-25,13,10.6,15.6,5.6,123,7,1012.8,0,neutral,0
2019-12-26,10.6,8.3,13.3,18.5,51,7.9,1009.4,0,neutral,0
2019-12-27,12.4,7.2,18.3,0,96,2.2,1013.6,0,neutral,0
2019-12-28,12.3,7.8,17.8,0,85,0.5,1018.6,0,neutral,0
2019-12-29,12.5,8.3,16.7,0,106,1.3,1020.5,0,alert,0.6246
2019-12-30,14.8,11.7,18.3,0,70,3.6,1015.2,0,neutral,0
2019-12-31,15.6,10,22.8,0,339,0.7,1015.7,0,alert,0.6728
2020-01-01,15.4,10,21.1,0,94,2.5,1015.7,0,alert,0.8177
2020-01-02,15,10.6,20.6,0,6,2.3,1014.6,0,neutral,0
2020-01-03,16.3,11.1,23.9,0,352,1.3,1022.6,0,neutral,0
2020-01-04,14.9,10,21.7,0,328,0.9,1025.9,0,neutral,0
2020-01-05,14.7,9.4,21.7,0,357,1,1024.2,0,neutral,0
2020-01-06,17.2,8.9,25.6,0,1,1,1024.1,0,neutral,0
2020-01-07,17.8,13.3,26.1,0,9,4,1019.1,0,neutral,0
2020-01-08,14.5,12.2,18.3,0,64,2.7,1015.5,0,neutral,0
2020-01-09,14.1,11.1,17.2,0,336,2.5,1014.6,0,neutral,0
2020-01-10,13.4,8.9,18.9,0,4,1.6,1022.1,0,neutral,0
2020-01-11,12.9,7.8,18.3,0,5,1.5,1020.3,0,neutral,0
2020-01-12,13.7,10.6,18.3,0,349,1.9,1018.1,0,neutral,0
2020-01-13,13.7,9.4,18.3,0,354,1.1,1018.9,0,neutral,0
2020-01-14,13.1,8.9,17.8,0,354,0.8,1019,0,neutral,0
2020-01-15,13.2,8.9,19.4,0,0,0.5,1016,0,neutral,0
2020-01-16,13.3,10,16.7,1.7,344,1.9,1017.7,0,neutral,0
2020-01-17,13,9.4,17.8,4,348,3.3,1022.4,0,neutral,0
2020-01-18,15.6,10,22.8,0,1,2.3,1021.5,0,neutral,0
2020-01-19,17.4,12.2,25,0,9,3.5,1018.4,0,neutral,0
2020-01-20,16,13.9,18.3,0,2,1.1,1017.7,0,neutral,0
2020-01-21,15.4,12.8,18.3,0.5,354,1.1,1020.3,0,neutral,0
2020-01-22,14.7,11.1,18.9,0,0,0.7,1021.2,0,neutral,0
2020-01-23,16.6,11.1,24.4,0,344,2.4,1018.6,0,neutral,0
2020-01-24,16.6,11.7,23.9,0,356,1.5,1015.4,0,neutral,0
2020-01-25,15.2,12.2,21.7,0,358,1.2,1017.1,0,neutral,0
2020-01-26,15.2,13.9,17.2,0,348,2.3,1020.5,0,neutral,0
2020-01-27,16.6,11.7,22.2,0,9,2.4,1021.8,0,neutral,0
2020-01-28,18.6,13.3,24.4,0,307,2.7,1019.5,0,neutral,0
2020-01-29,19.9,15.6,25,0,338,5.4,1015.7,0,neutral,0
2020-01-30,17.5,11.7,23.9,0,356,1.3,1018.6,0,neutral,0
2020-01-31,18.6,10.6,28.3,0,354,1.3,1022.1,0,alert,0.6899
2020-02-01,20.5,12.8,29.4,0,355,2.6,1021.1,0,neutral,0
2020-02-02,17.3,12.8,21.7,0,325,3.7,1013.1,0,neutral,0
2020-02-03,13.6,10.6,16.7,0,343,10,1011.9,0,neutral,0
2020-02-04,11.3,5.6,16.1,0,1,1.2,1019.4,0,neutral,0
2020-02-05,12.4,7.2,17.2,0,353,1.9,1021.3,0,neutral,0
2020-02-06,13.6,8.3,18.9,0,340,0.7,1019.9,0,neutral,0
2020-02-07,14.3,8.9,20,0,321,2.2,1018.1,0,neutral,0
2020-02-08,14.7,11.1,21.1,0,344,2,1015.4,0,neutral,0
2020-02-09,14.6,13.3,16.1,0,84,4.6,1010.1,0,neutral,0
2020-02-10,17.9,11.1,23.9,0,315,3.8,1010.1,0,neutral,0
2020-02-11,17,11.7,23.3,0,271,1.1,1015.1,0,neutral,0
2020-02-12,15.2,10.6,20.6,0,337,1.3,1018.1,0,neutral,0
2020-02-13,15.1,10,21.1,0,325,1.8,1017.5,0,neutral,0
2020-02-14,14.9,10,21.1,0,309,1,1017.7,0,neutral,0
2020-02-15,15,9.4,20.6,0,351,1.4,1020.6,0,neutral,0
2020-02-16,15.5,10.6,21.1,0,357,0.8,1018.4,0,neutral,0
2020-02-17,15.4,10.6,21.1,0,328,1.6,1013.8,0,neutral,0
2020-02-18,16.5,13.3,22.2,0,319,2.1,1014.8,0,neutral,0
2020-02-19,17.3,14.4,21.1,0,316,2.3,1017,0,neutral,0
2020-02-20,18.3,11.7,27.2,0,336,2,1017.6,0,neutral,0
2020-02-21,19.5,14.4,26.1,0,48,3.4,1015.5,0,neutral,0
2020-02-22,16.6,15,18.9,1,211,3.9,1017,0,neutral,0
2020-02-23,15.8,12.2,19.4,0,312,1.7,1023.3,0,neutral,0
2020-02-24,15.9,11.1,21.7,0,327,0.9,1021.6,0,neutral,0
2020-02-25,19.7,11.7,27.8,0,354,1.1,1021.3,0,neutral,0
2020-02-26,19.2,12.2,26.7,0,348,1.4,1023.6,0,neutral,0
2020-02-27,22,14.4,30,0,357,2.3,1020.4,0,neutral,0
2020-02-28,23.4,17.8,31.1,0,341,3.6,1018.5,0,alert,0.7113
2020-02-29,18.3,16.1,22.2,0,124,4.2,1016.9,0,alert,0.8199
2020-03-01,14.8,8.3,16.7,0,219,4.4,1014,0,neutral,0
2020-03-02,17.4,10,23.3,0,340,4.5,1011.2,0,neutral,0
2020-03-03,19.9,13.9,26.7,0,262,2.3,1012.9,0,neutral,0
2020-03-04,17.3,14.4,23.3,0,356,2.2,1019,0,neutral,0
2020-03-05,18,14.4,23.3,0,343,2.3,1019.2,0,neutral,0
2020-03-06,16.4,13.9,22.2,0,343,2.2,1015.9,0,neutral,0
2020-03-07,14.5,13.3,16.7,0,245,11.9,1016,0,neutral,0
2020-03-08,14.1,11.1,17.2,0,324,5.9,1016.8,0,neutral,0
2020-03-09,17.3,12.2,23.3,0,47,3.6,1017.6,0,neutral,0
2020-03-10,17.5,15,19.4,2.8,99,8.4,1016.3,0,neutral,0
2020-03-11,18.8,16.7,22.2,0,197,3.6,1015.5,0,neutral,0
2020-03-12,14.7,13.9,17.8,24.6,352,2.6,1010.3,0,neutral,0
2020-03-13,14,12.8,15.6,14,10,1.2,1012.7,0,neutral,0
2020-03-14,14.6,13.9,15.6,2,7,2.1,1019.2,0,neutral,0
2020-03-15,15.3,12.2,18.3,1.3,337,3.8,1019.6,0,neutral,0
2020-03-16,14.9,12.2,18.3,6.6,129,4.7,1015.9,0,neutral,0
2020-03-17,12.4,8.3,16.7,0,330,2.5,1014.6,0,neutral,0
2020-03-18,13.3,8.9,17.8,0,340,3.1,1009.4,0,neutral,0
2020-03-19,13.9,10.6,17.8,0.5,0,3.4,1017.1,0,neutral,0
2020-03-20,15.5,12.2,18.9,0,86,4.9,1021.5,0,neutral,0
2020-03-21,16.3,13.3,20,0.3,331,3.2,1020,0,neutral,0
2020-03-22,16.1,11.7,22.2,12.2,15,2.4,1019.5,0,neutral,0
2020-03-23,16.1,13.3,19.4,3.1,260,4,1019.8,0,neutral,0
2020-03-24,15,11.7,18.3,0,331,4.3,1020.8,0,neutral,0
2020-03-25,15.8,13.9,18.9,0,322,4.2,1017.3,0,neutral,0
2020-03-26,13.6,9.4,17.2,0,326,5.6,1015.5,0,neutral,0
2020-03-27,14.8,10.6,19.4,0,284,4.6,1018,0,neutral,0
2020-03-28,15.6,12.2,19.4,0,335,4.5,1020.4,0,neutral,0
2020-03-29,15.6,12.2,20,0,330,5.3,1018.4,0,neutral,0
2020-03-30,17,12.2,23.9,0,322,3,1021.6,0,alert,0.8791
2020-03-31,18.9,13.9,25,0,321,2.5,1015.7,0,alert,0.7958
2020-04-01,18.6,15.6,23.3,0,238,2.1,1010.7,0,anger,0.3995
2020-04-02,18.2,16.1,21.1,0,234,3.9,1013.6,0,neutral,0
2020-04-03,17.4,13.9,20.6,0,305,2.7,1013.6,0,neutral,0
2020-04-04,16.9,14.4,21.1,0,306,4.1,1011.9,0,neutral,0
2020-04-05,16.2,14.4,18.3,3.1,229,2.7,1012.1,0,neutral,0
2020-04-06,15.2,13.9,17.8,31,236,4,1012.7,0,neutral,0
2020-04-07,14.8,11.7,18.9,8,328,3.1,1016.6,0,neutral,0
2020-04-08,13.8,11.1,17.2,0.6,316,3.8,1016.3,0,neutral,0
2020-04-09,12.3,11.1,13.9,22.4,77,9.6,1019,0,neutral,0
2020-04-10,13.9,10.6,18.9,5.8,49,5.5,1015.3,0,neutral,0
2020-04-11,16.5,12.2,22.8,0,347,3.9,1014.5,0,neutral,0
2020-04-12,16.2,14.4,17.2,0,348,1.2,1017.3,0,neutral,0
2020-04-13,16.3,13.9,18.9,0.3,348,3.6,1019.8,0,neutral,0
2020-04-14,16.1,12.2,20.6,0,317,7,1019.9,0,neutral,0
2020-04-15,20.7,13.9,27.8,0,334,2.8,1016.2,0,neutral,0
2020-04-16,18.5,15,25,0,311,2.3,1013.3,0,neutral,0
2020-04-17,17.2,15,20,0,246,3.1,1014.9,0,neutral,0
2020-04-18,17.5,15.6,20,0,266,2.9,1017.1,0,neutral,0
2020-04-19,17.6,15,20.6,0,257,4,1017.2,0,neutral,0
2020-04-20,17.2,11.7,20.6,0,262,3.5,1017.6,0,neutral,0
2020-04-21,18.6,14.4,23,0,267,3,1018.3,0,neutral,0
2020-04-22,22.1,15,27.2,0,314,3.3,1017.9,0,neutral,0
2020-04-23,24.4,18.3,33.3,0,335,3.8,1013.4,0,neutral,0
2020-04-24,27.1,19.4,33.9,0,322,2.4,1011.6,0,neutral,0
2020-04-25,25.7,20.6,32.2,0,139,2.8,1012.9,0,neutral,0
2020-04-26,23,17.8,29.4,0,289,2.5,1013.1,0,neutral,0
2020-04-27,22.1,17.2,26.7,0,287,2.3,1013.9,0,neutral,0
2020-04-28,21.9,16.7,28.3,0,266,1.6,1014.5,0,neutral,0
2020-04-29,20.1,17.8,25.6,0,347,2,1014.7,0,alert,0.5683
2020-04-30,20,17.8,24.4,0,267,2.8,1012.8,0,alert,0.4896
2020-05-01,20.8,17.2,25,0,309,6.7,1012.8,0,alert,0.8038
2020-05-02,21.1,17.2,25.6,0,278,3.8,1015.1,0,neutral,0
2020-05-03,20.5,16.7,24.4,0,275,2.3,1016,0,neutral,0
2020-05-04,21.7,15.6,27.8,0,352,2.8,1014.4,0,neutral,0
2020-05-05,24.4,13.9,31.1,0,338,2.8,1013.1,0,neutral,0
2020-05-06,26,18.3,32.8,0,340,2.7,1011.4,0,neutral,0
2020-05-07,26,20.6,34.4,0,308,2.6,1009.8,0,neutral,0
2020-05-08,23.4,19.4,31.1,0,264,1.4,1011.2,0,neutral,0
2020-05-09,21.4,18.3,25.6,0,275,3.3,1012.8,0,neutral,0
2020-05-10,19.6,17.2,24.4,0,323,3.2,1014,0,neutral,0
2020-05-11,19.7,17.2,23.3,0,265,4.7,1015,0,neutral,0
2020-05-12,19.1,16.1,22.8,0,255,3.5,1015.3,0,neutral,0
2020-05-13,19.5,15,23.3,0,284,3.2,1014.9,0,neutral,0
2020-05-14,20.8,17.2,24.4,0,285,5.1,1014.5,0,neutral,0
2020-05-15,21.7,18.3,26.1,0,255,3.7,1012.4,0,neutral,0
2020-05-16,22.3,16.7,27.8,0,290,3.1,1010.5,0,neutral,0
2020-05-17,21.7,18.9,27.8,0,225,3.4,1011.6,0,neutral,0
2020-05-18,20,17.2,22.8,1.7,260,5.1,1013.6,0,neutral,0
2020-05-19,18.5,14.4,22.2,0,280,5.8,1014.9,0,neutral,0
2020-05-20,19.6,16.1,23.9,0,346,4.5,1016.2,0,neutral,0
2020-05-21,20.9,15.6,26.7,0,292,3,1012.7,0,neutral,0
2020-05-22,19.9,17.2,25,0,159,3.9,1011.3,0,neutral,0
2020-05-23,19.4,16.7,23.3,0,224,5.8,1012.3,0,neutral,0
2020-05-24,19.1,15,25.6,0,302,2.6,1012.7,0,neutral,0
2020-05-25,20,15.6,25,0,339,2.3,1011.6,0,neutral,0
2020-05-26,20.2,16.1,26.7,0,283,2.4,1011.6,0,neutral,0
2020-05-27,19.5,15.6,26.1,0,323,2.5,1013,0,neutral,0
2020-05-28,19.5,16.7,23.9,0,327,3,1013.7,0,neutral,0
2020-05-29,18.9,17.2,22.2,0,268,2.1,1014.5,0,neutral,0
2020-05-30,19.2,16.1,23.3,0,274,5.1,1014.4,0,sadness,0.5427
2020-05-31,19.2,15,23.3,0,253,2.7,1012.7,0,alert,0.4833
2020-06-01,21.6,16.1,26.1,0,338,2.3,1012,0,neutral,0
2020-06-02,21.5,16.7,27.2,0,347,1.5,1013.1,0,neutral,0
2020-06-03,23.5,18.3,31.1,0,265,2.2,1011.2,0,neutral,0
2020-06-04,21.1,17.8,25,0,134,2.7,1010.2,0,neutral,0
2020-06-05,19.9,18.3,22.8,0,172,2.2,1009.9,0,neutral,0
2020-06-06,19.4,17.2,22.8,0,266,4.3,1012.3,0,neutral,0
2020-06-07,20.8,16.7,24.4,0,290,5,1012.3,0,neutral,0
2020-06-08,24.9,18.9,30.6,0,315,5.2,1014,0,neutral,0
2020-06-09,27.7,19.4,36.1,0,330,2.7,1015.1,0,neutral,0
2020-06-10,28,21.7,36.7,0,305,4,1012.8,0,neutral,0
2020-06-11,24.2,18.3,31.7,0,292,3.2,1014.3,0,neutral,0
2020-06-12,20.2,17.2,24.4,0,260,2.6,1016.1,0,neutral,0
2020-06-13,20,17.2,23.9,0,262,4.8,1013.3,0,neutral,0
2020-06-14,20.7,16.7,26.1,0,277,5.3,1011.7,0,neutral,0
2020-06-15,20.7,17.2,26.7,0,245,2.3,1012.7,0,neutral,0
2020-06-16,20,18.3,22.8,0,215,3.9,1013.1,0,neutral,0
2020-06-17,20.8,18.3,23.3,0,162,3.2,1013,0,neutral,0
2020-06-18,19.3,17.2,22.2,0,193,3.1,1013.4,0,neutral,0
2020-06-19,19.9,17.2,23.3,0,276,2.7,1013.1,0,neutral,0
2020-06-20,19,17.8,22.2,0,262,4.3,1015.1,0,neutral,0
2020-06-21,20.1,18.3,24.4,0,274,3.6,1013.9,0,neutral,0
2020-06-22,20.6,17.8,26.1,0,261,3.7,1013.7,0,neutral,0
2020-06-23,20.1,17.8,25,0,347,1.9,1012.7,0,neutral,0
2020-06-24,19.9,17.2,24.4,0,323,3.8,1010.3,0,neutral,0
2020-06-25,20.3,17.8,24.4,0,327,2.8,1010.1,0,neutral,0
2020-06-26,20,17.2,23.9,0,258,3.6,1011.8,0,neutral,0
2020-06-27,20.2,16.7,25,0,277,3.3,1011.7,0,neutral,0
2020-06-28,20,18.3,21.7,0,227,3.9,1010.1,0,neutral,0
2020-06-29,20,17.8,22.8,0,262,3.7,1010.8,0,neutral,0
2020-06-30,19.6,16.1,23.3,0,300,2.7,1012.7,0,alert,0.6634
2020-07-01,20.2,17.8,23.3,0,259,2.4,1011.6,0,alert,0.649
2020-07-02,20.7,17.2,25,0,317,4.1,1012.8,0,neutral,0
2020-07-03,21.5,16.1,26.1,0,282,3,1014.5,0,neutral,0
2020-07-04,22.5,17.8,28.3,0,334,3.5,1014.2,0,neutral,0
2020-07-05,23.8,17.8,31.7,0,309,2.9,1011.9,0,neutral,0
2020-07-06,24.1,18.9,30,0,353,1.6,1010.2,0,neutral,0
2020-07-07,23.1,18.9,27.2,0,287,2.4,1010.7,0,neutral,0
2020-07-08,22.2,18.3,27.8,0,299,2.8,1010.9,0,neutral,0
2020-07-09,22.1,17.8,26.7,0,278,1.9,1011.6,0,neutral,0
2020-07-10,22.8,17.8,29.4,0,272,2.5,1014,0,neutral,0
2020-07-11,24.3,18.3,31.7,0,280,2.8,1014.1,0,neutral,0
2020-07-12,25,20,32.2,0,329,3.1,1011.4,0,neutral,0
2020-07-13,23.6,18.9,28.9,0,248,2.1,1011.7,0,neutral,0
2020-07-14,22,18.3,26.7,0,286,3.1,1013.6,0,neutral,0
2020-07-15,21.2,17.8,25.6,0,297,4,1013.2,0,neutral,0
2020-07-16,20.5,17.2,25.6,0,271,3.8,1012.5,0,neutral,0
2020-07-17,21.1,17.8,25.6,0,288,3,1014.2,0,neutral,0
2020-07-18,20.8,17.2,24.4,0,338,2.3,1014.5,0,neutral,0
2020-07-19,20.1,17.2,25.6,0,256,2.4,1013.8,0,neutral,0
2020-07-20,20.8,17.2,25.6,0,342,3,1012.6,0,neutral,0
2020-07-21,20.8,17.2,26.7,0,274,2.7,1010.6,0,neutral,0
2020-07-22,18.9,15.6,22.8,0,321,2.8,1011.4,0,neutral,0
2020-07-23,19.7,16.7,24.4,0,224,2.7,1012.3,0,neutral,0
2020-07-24,20.1,16.7,26.1,0,302,3,1012.6,0,neutral,0
2020-07-25,20.1,16.1,25.6,0,329,2.8,1012.9,0,neutral,0
2020-07-26,19.6,16.1,24.4,0,277,2.5,1013,0,neutral,0
2020-07-27,19.5,16.7,23.3,0,343,2.1,1012.5,0,neutral,0
2020-07-28,19.4,16.1,24.4,0,327,3.2,1011.7,0,neutral,0
2020-07-29,19.6,16.7,25,0,271,1.9,1012.3,0,neutral,0
2020-07-30,20.6,16.1,27.8,0,351,1.6,1012.9,0,alert,0.5178
2020-07-31,23.3,17.8,31.1,0,348,1.5,1011.6,0,alert,0.6073
2020-08-01,24.1,16.7,32.8,0,311,1.7,1011.9,0,neutral,0
2020-08-02,23.2,19.4,30,0,351,1.3,1013.5,0,neutral,0
2020-08-03,22.9,19.4,27.8,0,284,2.3,1013.1,0,neutral,0
2020-08-04,21.6,19.4,25.6,0,220,1.4,1013.6,0,neutral,0
2020-08-05,21.1,18.3,24.4,0,333,3.3,1013,0,neutral,0
2020-08-06,21.3,17.8,26.7,0,353,1.4,1012.1,0,neutral,0
2020-08-07,21.6,17.8,26.1,0,346,3.5,1012.8,0,neutral,0
2020-08-08,21,17.2,26.7,0,333,2.4,1014.2,0,neutral,0
2020-08-09,20.6,16.7,26.1,0,292,3.2,1013.5,0,neutral,0
2020-08-10,20.1,16.7,25,0,282,2.3,1012.9,0,neutral,0
2020-08-11,19.9,16.1,23.9,0,262,12.1,1012.4,0,neutral,0
2020-08-12,21.9,15.6,29.4,0,299,2.2,1011.5,0,neutral,0
2020-08-13,24.4,19.4,30.6,0,284,2.1,1011.2,0,neutral,0
2020-08-14,26.6,21.7,32.8,0,294,2.2,1010.4,0,neutral,0
2020-08-15,28,22.8,36.7,0,300,1.2,1008.8,0,neutral,0
2020-08-16,27.7,23.3,33.9,0,129,2.6,1011,0,neutral,0
2020-08-17,26,22.8,31.1,0,292,1.9,1011.8,0,neutral,0
2020-08-18,27.3,22.2,35.6,0,313,2,1011.2,0,neutral,0
2020-08-19,28.1,24.4,34.4,0,338,2.3,1009.2,0,neutral,0
2020-08-20,26.9,22.8,33.3,0,306,2.7,1007.1,0,neutral,0
2020-08-21,27,22.8,32.2,0,334,2.5,1007.9,0,neutral,0
2020-08-22,27.8,22.8,35,0,280,2.4,1009.9,0,neutral,0
2020-08-23,26.8,23.3,31.1,0,287,2.8,1010.7,0,neutral,0
2020-08-24,23.6,21.7,27.2,0,256,4.1,1010.3,0,neutral,0
2020-08-25,24.3,21.1,29.4,0,276,2,1009.2,0,neutral,0
2020-08-26,23.8,18.9,30,0,339,2.8,1007.2,0,neutral,0
2020-08-27,24.2,20,31.1,0,347,1.5,1006.2,0,neutral,0
2020-08-28,22.2,18.3,28.9,0,348,1.4,1008.7,0,neutral,0
2020-08-29,20.6,17.2,26.1,0,291,3.4,1011.2,0,neutral,0
2020-08-30,20.6,17.2,25.6,0,298,3.1,1010.5,0,alert,0.8052
2020-08-31,20.7,18.3,24.4,0,327,2.8,1010.6,0,alert,0.8288
2020-09-01,21.1,18.9,25.6,0,270,3.7,1013.4,0,alert,0.617
2020-09-02,21,17.8,25.6,0,347,1.9,1014.7,0,neutral,0
2020-09-03,22,18.3,27.8,0,351,1.6,1012.8,0,neutral,0
2020-09-04,23.8,19.4,30,0,316,2.3,1011.4,0,neutral,0
2020-09-05,28.8,20.6,37.2,0,343,2,1010.5,0,neutral,0
2020-09-06,32.7,25,42.8,0,351,1.7,1009,0,neutral,0
2020-09-07,27,22.8,30,0,123,1.9,1007,0,neutral,0
2020-09-08,23.8,22.2,26.1,0,142,2,1004.9,0,neutral,0
2020-09-09,23.2,20,27.8,0,284,2.6,1009.1,0,neutral,0
2020-09-10,21.3,17.2,26.1,0,354,0.5,1014.3,0,neutral,0
2020-09-11,21.9,16.7,28.3,0,347,1.9,1013.8,0,neutral,0
2020-09-12,21.3,17.2,27.2,0,344,2,1011.5,0,neutral,0
2020-09-13,21.4,16.7,29.4,0,344,2,1011.6,0,neutral,0
2020-09-14,22.4,16.7,29.4,0,354,1.3,1013.4,0,neutral,0
2020-09-15,22.7,17.2,30,0,323,2.5,1015.5,0,neutral,0
2020-09-16,24.1,17.8,33.3,0,305,1.9,1013.6,0,neutral,0
2020-09-17,23.9,17.2,33.3,0,335,1.6,1011.9,0,neutral,0
2020-09-18,25.4,19.4,35,0,330,2.4,1010.4,0,neutral,0
2020-09-19,23.8,19.4,30.6,0,287,1.8,1009.9,0,neutral,0
2020-09-20,21.2,17.2,26.7,0,351,1.5,1011,0,neutral,0
2020-09-21,21.6,18.9,26.1,0,295,2.2,1012.9,0,neutral,0
2020-09-22,21.7,18.3,27.8,0,338,2.1,1015.3,0,neutral,0
2020-09-23,21.9,17.2,28.9,0,347,1.5,1015.7,0,neutral,0
2020-09-24,22.8,17.2,30.6,0,356,1.1,1012.1,0,neutral,0
2020-09-25,22.1,18.9,27.2,0,265,1.5,1012.7,0,neutral,0
2020-09-26,21.8,18.9,26.7,0,326,1.2,1012.2,0,neutral,0
2020-09-27,22.4,20,26.7,0,349,2,1011.1,0,neutral,0
2020-09-28,22.9,18.9,29.4,0,343,1.9,1012,0,neutral,0
2020-09-29,24.1,18.9,33.9,0,336,2.3,1013.3,0,alert,0.8405
2020-09-30,27.3,20,38.9,0,347,2,1012.1,0,alert,0.8988
2020-10-01,28,20.6,36.7,0,354,1.3,1011.4,0,sadness,0.4302
2020-10-02,27.3,21.1,36.7,0,335,1,1010.3,0,neutral,0
2020-10-03,25.9,20,33.3,0,341,1.2,1009.8,0,neutral,0
2020-10-04,25.4,18.9,33.3,0,321,0.7,1012.6,0,neutral,0
2020-10-05,23.6,18.9,31.7,0,354,1,1014.5,0,neutral,0
2020-10-06,22.4,17.2,30,0,354,0.6,1013.8,0,neutral,0
2020-10-07,21.1,17.2,26.1,0,351,1.7,1012.5,0,neutral,0
2020-10-08,21.1,18.9,25,0,300,2.9,1013.1,0,neutral,0
2020-10-09,20.4,18.3,23.9,0,339,1.9,1013.1,0,neutral,0
2020-10-10,21,18.9,23.9,0,356,0.9,1013.8,0,neutral,0
2020-10-11,20.6,17.2,25,0,332,2.1,1014,0,neutral,0
2020-10-12,23.7,17.8,31.7,0,348,1.4,1013.7,0,neutral,0
2020-10-13,25.3,18.9,33.9,0,314,1.7,1014,0,neutral,0
2020-10-14,25,18.3,33.3,0,333,1.3,1013.5,0,neutral,0
2020-10-15,25.3,19.4,32.8,0,353,2.2,1012.9,0,neutral,0
2020-10-16,24.4,18.9,33.3,0,356,1.5,1011.5,0,neutral,0
2020-10-17,23.7,19.4,30,0,12,1.5,1012.4,0,neutral,0
2020-10-18,21.9,19.4,26.7,0,347,1.6,1014.4,0,neutral,0
2020-10-19,20.6,17.8,25,0,339,1.9,1013.8,0,neutral,0
2020-10-20,20.4,18.3,25.6,0,351,2.3,1011.3,0,neutral,0
2020-10-21,20.1,18.9,23.3,0,273,1.3,1009.6,0,neutral,0
2020-10-22,20.3,18.3,22.2,0,360,0.9,1011.2,0,neutral,0
2020-10-23,20,17.8,22.8,0,318,1.9,1014,0,neutral,0
2020-10-24,19.4,17.8,21.1,0,347,1.4,1014.5,0,neutral,0
2020-10-25,18.7,16.1,21.1,0,339,2.2,1012.2,0,neutral,0
2020-10-26,17.7,13.9,22.2,0,11,0.9,1015.2,0,neutral,0
2020-10-27,18,11.1,25,0,304,2.4,1016.6,0,neutral,0
2020-10-28,18.2,13.3,23.9,0,345,1.9,1016.9,0,neutral,0
2020-10-29,19.8,13.9,27.8,0,1,1.1,1015.3,0,alert,0.575
2020-10-30,19.3,12.8,28.3,0,354,0.8,1014.5,0,alert,0.8464
2020-10-31,19.6,13.3,28.3,0,0,0.7,1015.5,0,neutral,0
2020-11-01,19.8,13.9,28.3,0,344,1.6,1017.7,0,neutral,0
2020-11-02,18.2,14.4,24.4,0,350,1.5,1017.2,0,neutral,0
2020-11-03,18.2,15.6,25,0,359,0.5,1016,0,neutral,0
2020-11-04,19.5,13.9,27.2,0,351,1.6,1017.3,0,neutral,0
2020-11-05,23.1,15.6,32.2,0,358,1.2,1013.2,0,neutral,0
2020-11-06,19.9,14.4,24.4,0,320,4,1005.8,0,neutral,0
2020-11-07,14,12.2,16.1,1.5,270,4.5,1007,0,neutral,0
2020-11-08,13.2,10,16.1,0,321,6.3,1009.7,0,neutral,0
2020-11-09,12.5,8.3,17.2,0,358,1.8,1017.7,0,neutral,0
2020-11-10,13.3,8.9,18.9,0,344,2.6,1019.4,0,neutral,0
2020-11-11,14,8.9,19.4,0,1,1.7,1016.1,0,neutral,0
2020-11-12,14.4,8.9,21.1,0,354,1.3,1016.5,0,neutral,0
2020-11-13,14.4,9.4,20,0,357,0.9,1018.8,0,neutral,0
2020-11-14,15.2,10.6,19.4,0,18,3,1019.2,0,neutral,0
2020-11-15,19.2,11.1,28.9,0,352,1.6,1018.2,0,neutral,0
2020-11-16,22.6,16.1,32.2,0,36,3.5,1015,0,neutral,0
2020-11-17,17.9,12.8,26.1,0,357,1.2,1016.1,0,neutral,0
2020-11-18,15.4,12.8,19.4,0,348,1.8,1018.4,0,neutral,0
2020-11-19,15.7,12.8,20,0,324,2.1,1019.2,0,neutral,0
2020-11-20,16.2,11.1,23.3,0,354,0.6,1018.3,0,neutral,0
2020-11-21,16.9,11.1,25,0,345,1.3,1017.2,0,neutral,0
2020-11-22,16.1,11.1,22.8,0,2,0.7,1013.4,0,neutral,0
2020-11-23,14.1,11.7,18.3,0,3,1.4,1012.3,0,neutral,0
